Index,volatilityQQQ,volatilityTSLA,volatilityMSFT,volatilityINTC,volatilityAAPL,volatilityNFLX,volatilityAMZN,volatilityFB,volatilityGOOG,volatilitySQ,volatilityTWTR,volatilityDATA,volatilityAMD,volatilitySBUX,volatilityWMT,volatilityTGT,volatilityJWN,volatilityPG,volatilityJNJ,volatilityKO,volatilityVRSN,volatilityPANW,volatilityNVDA,volatilityRHT,volatilityUSO,volatilityDIS,volatilityHD,volatilityDUK,volatilitySPOT,volatilityWDC,volatilityGLD,volatilitySLV,volatilityBABA,volatilityBP,volatilityBUD,volatilityGLW,volatilityPFE,volatilitySFIX,volatilitySTX,volatilityT,volatilityV,volatilityXLE,volatilityXLB,volatilityXLI,volatilityXLY,volatilityXLP,volatilityXLV,volatilityXLF,volatilityXLK,volatilityXTL,volatilityXLU,volatilityXLRE,volatilityTLRY,volatilityMU
2016-02-29,0.212599283407775,0.535306896030569,0.273814171943723,0.279332156000053,0.218871332187896,0.562918702211227,0.31553099676383,0.287792575056101,0.212340371319685,0.507828954454719,0.488172893629074,0.476467547544398,0.3543403005682,0.207236366392372,0.267268380791751,0.229806779463944,0.531186829928524,0.142042780673141,0.138070634961044,0.148444171081539,0.312823316900378,0.78196479152108,0.459935596436069,0.389461109708617,0.515842172469132,0.18182466151221,0.191145278853385,0.257842734081723,0,0.544735960837617,0.206083433935154,0.219784129131721,0.264344694809951,0.34318286687675,0,0.221247761625089,0.202047285087307,0,0.526882056260052,0.127384823575172,0.209707077288102,0.327239438208535,0.249768512317997,0.155563274196114,0.169369463646107,0.126477130783815,0.16796041478708,0.19107136147719,0.185275465774647,0.152697590069849,0.209773477268696,0.179270349319342,0,0.479103686368033
2016-03-01,0.24401687805119,0.464473823528543,0.297728933204796,0.285131003947939,0.295919340703342,0.528541023453297,0.374256191779713,0.263854732236888,0.230749298154254,0.510417143392792,0.379413347597151,0.517672140041543,0.33331142139361,0.238137266456359,0.26696215518955,0.255622320305524,0.521081606347052,0.14106306058031,0.161508490040833,0.164861089677223,0.336906351318549,0.772837627953102,0.48105931777566,0.411758607696155,0.439798769545651,0.158997807860771,0.187626021661688,0.260155507051818,0,0.621225053521411,0.213480751413317,0.218166618246102,0.295722513996586,0.314293264039099,0,0.225090853758199,0.209811555847878,0,0.60658907047608,0.139771202029788,0.255987039491913,0.308898686403462,0.263373676693615,0.167110986064482,0.186015366706187,0.124916038307592,0.19186228922899,0.251181788273795,0.216793770133611,0.133502513845188,0.211814287396645,0.150223009798034,0,0.423365697844702
2016-03-02,0.228148983527555,0.444525344908126,0.298145851910121,0.283629284299676,0.265406203703628,0.442737671467685,0.343607350684186,0.232540679632792,0.206521881818937,0.745987983858658,0.31198190346615,0.773861024233207,0.409627303896563,0.230706109756427,0.194310217858473,0.260302800633434,0.520974004181168,0.167064614089581,0.147477340044002,0.164525941321647,0.321794448095678,0.580100627608434,0.288857991621446,0.398346901781148,0.428551328088776,0.163769571860649,0.170297131077281,0.253053559601399,0,0.622433410314517,0.173399711347582,0.198069462610993,0.294363993793168,0.331082038879597,0,0.223412004910578,0.209383756340616,0,0.587716638786817,0.137431967856681,0.245849353942383,0.320245130015803,0.264345188936563,0.166178173523091,0.176742235391629,0.120729339128253,0.185432616271244,0.246991369787158,0.212000086619781,0.136850917585161,0.193004812616569,0.148683974479332,0,0.524006321241115
2016-03-03,0.230912765104234,0.453088002956117,0.303063613089912,0.227526331765061,0.261768147470802,0.423596527251366,0.349788063280915,0.237119707219298,0.216342223733111,0.734887825327368,0.373736029247174,0.777757930623625,0.429749686651018,0.236518194738496,0.193320255730558,0.296741730458929,0.306035032271484,0.166496415702387,0.150616171322332,0.164994989147961,0.317868522186355,0.576606674780845,0.30532678344418,0.397839520173806,0.41867122614138,0.183538777529915,0.163895578075298,0.235446956125913,0,0.624844219984156,0.189569982475187,0.225893368576277,0.29877507481286,0.347235627921313,0,0.215597859692648,0.209998294774154,0,0.479045536733173,0.112787143782285,0.251642882486734,0.321219386480514,0.246938829052761,0.163214563161901,0.175860258358993,0.121999652164876,0.186884750278087,0.244784151229484,0.212462563609021,0.167623085965477,0.191807739058338,0.144741736658882,0,0.489816587506089
2016-03-04,0.219971113344664,0.36193252829667,0.291084987649905,0.209417620483723,0.265693643581041,0.435143348684654,0.275019268826608,0.219281149953046,0.213891013043387,0.759166866351722,0.372354481157843,0.779132573836531,0.527659233380124,0.212604955123668,0.184230228438208,0.293633229153944,0.251472876306679,0.169589721268538,0.150787347823949,0.164699770006736,0.261669186404874,0.593412872525281,0.260825448662392,0.413089541973365,0.421456470180226,0.177188734428692,0.17738688406279,0.242922219878539,0,0.592263486942643,0.146536627540123,0.230208044596319,0.289113934447501,0.338354844412609,0,0.213396625100595,0.184315504276825,0,0.476104126582745,0.114271732108298,0.228394824206727,0.302505917642487,0.23720936317103,0.146080577374028,0.159323495741641,0.121555784143194,0.174761099454124,0.238189428282266,0.20576965082222,0.165702934412467,0.190882271786207,0.135603069947937,0,0.480165530188531
2016-03-07,0.196358702644663,0.348707227880802,0.267180292623021,0.153460089012277,0.227880749168152,0.548657600516993,0.296682159999016,0.245529591685728,0.233915620534084,0.570879120274871,0.38140359983403,0.750607943948348,0.483819721448561,0.219307381215908,0.192068105284383,0.300922360284149,0.232448223096073,0.170493360106113,0.142319569391033,0.161545321256793,0.247266085130249,0.549905419234814,0.266423379371697,0.410232675502667,0.282752716308991,0.162016948782262,0.165332311415941,0.253725955215209,0,0.33175876467989,0.133402386035322,0.231741391959642,0.209986484283545,0.18470511665918,0,0.195285465692113,0.185109343504814,0,0.347416216181856,0.107649528989866,0.266426277360711,0.196589379633526,0.154119240325063,0.122247480531236,0.157097186646815,0.129139185018151,0.170336289530559,0.198664591167545,0.181524706254966,0.15719508412427,0.192494155999505,0.126254746114579,0,0.384141001480478
2016-03-08,0.202509279181191,0.383022106177223,0.275029534698084,0.183269867773517,0.239395147696059,0.535492586678063,0.298722168706642,0.233072306214604,0.231655093255787,0.755958492804063,0.45654990188052,0.749577374236704,0.7090967723323,0.220056935774721,0.187046843554698,0.248877371652137,0.219778544175635,0.168688047099468,0.143218938365467,0.163580515871326,0.263563152783243,0.571566391918709,0.286970624819486,0.420143929173355,0.455803085654125,0.195946494782309,0.160825597720228,0.260689324239863,0,0.591358989412879,0.140700829558823,0.259478133066169,0.281345969957646,0.332870663288128,0,0.257116067830867,0.198338500446021,0,0.445308732941972,0.104926769103487,0.283758250293373,0.352889280315683,0.217868140603912,0.158984807898282,0.168574066377057,0.129043559771654,0.187987586049722,0.231187718092789,0.188422748096922,0.166830913054924,0.19733376108134,0.129757363478161,0,0.631667055100052
2016-03-09,0.198902151817432,0.346770871242518,0.291974701778982,0.177130102254648,0.240492305538765,0.519230953963775,0.29900260273368,0.240109494620326,0.244553929812838,0.766549490438754,0.487219193088145,0.751616793842662,0.728890956710283,0.211054509565455,0.176827131745345,0.22810612480128,0.222095398424206,0.162956040645091,0.127241579365992,0.170824787854376,0.260494951562827,0.368434788805161,0.286590765776337,0.39747567502989,0.497059078068173,0.197376687749595,0.154178120377462,0.241528202834071,0,0.595842659378077,0.152858833996097,0.258089943312064,0.27337151350178,0.332842293686493,0,0.257218510959449,0.179252555414419,0,0.440904066113919,0.105500035210631,0.25395673732307,0.355763006058481,0.213696642464726,0.14737297518936,0.162337561882405,0.120993745964153,0.175091916105315,0.22602824068914,0.183101949188121,0.167391187621258,0.192015961919478,0.137201160716723,0,0.635047763957988
2016-03-10,0.199022789139313,0.378803074627123,0.29120339962247,0.181838887732763,0.241035745971332,0.522359632301317,0.299148559966856,0.240159909254915,0.251120061935782,0.880682994143445,0.570536209459158,0.727717190678994,0.729834337932792,0.217418739810852,0.118792157610745,0.224642944325538,0.230542474632503,0.143954173423776,0.122000532541526,0.0833665212614277,0.244693295427991,0.293907262188498,0.284407806948949,0.39749538343219,0.509290226930677,0.200641347978014,0.152332140882584,0.139400583033689,0,0.592344441324912,0.16088168309325,0.209677367142766,0.285115113486822,0.350017754418622,0,0.268784039681668,0.172110019483303,0,0.438080417970726,0.0981109677874422,0.253621943860816,0.357447954898474,0.206207704700723,0.148596140438112,0.161621507227018,0.0802887332164701,0.174902913005473,0.226546277590206,0.181798558661057,0.176104676993083,0.0769951686385526,0.14404596204825,0,0.635431944904516
2016-03-11,0.204847105636023,0.379123406632676,0.298648928089752,0.173268092361749,0.238783883336457,0.511480840314973,0.311710696518862,0.255242281112221,0.257408662602269,0.893181069440721,0.572728904295613,0.767158184697322,0.901922549528293,0.217868622754084,0.120026121444527,0.223333307730092,0.173049085607454,0.135595658554579,0.115966106925565,0.0843170546939376,0.223788245055456,0.342833215338662,0.290136688620948,0.313453013498723,0.505835390593007,0.204395258228668,0.150820589036919,0.139396899976449,0,0.602537858475639,0.186899170452498,0.215903934528625,0.285002487044873,0.367291421137242,0,0.285607103948004,0.216753781909094,0,0.433251120101333,0.0859277818036823,0.283739108257793,0.351632127439012,0.20865498362831,0.153697552999314,0.169507028409164,0.0719535862305301,0.172922242934071,0.238289949083822,0.183056379783142,0.186477834447588,0.0788628859756531,0.175758181461812,0,0.674062404151498
2016-03-14,0.120971978951244,0.324708446521518,0.245284236379001,0.159379010210377,0.133684667777888,0.42997952247257,0.173607718486016,0.210730881017239,0.208497330690474,0.911696222456092,0.587864887108318,0.667249625205037,0.954726332273281,0.159909363504869,0.120267742537089,0.154623196132125,0.190303502787494,0.1296203331049,0.0612104075301291,0.0713691289144292,0.146014488994791,0.355638627469402,0.158746993417701,0.231330482683734,0.558946641653985,0.173979207363516,0.141058324132604,0.0987804198487337,0,0.595469102930178,0.196965472272505,0.226208160480975,0.265862023942574,0.38070741278129,0,0.280475778900363,0.22447466774457,0,0.393626756442228,0.0758256460071608,0.209456879435009,0.349812130848927,0.185814417310989,0.122616293571402,0.106298040914335,0.0632862694376368,0.141267161489215,0.183150372376028,0.109219539902746,0.17238831191373,0.0596850984964479,0.138825266562972,0,0.657776930566528
2016-03-15,0.121149313806127,0.323260087133864,0.24598106498414,0.16005640153799,0.164134428630133,0.428373277859141,0.177639633708034,0.214092258185499,0.209938950211742,0.697054166890667,0.583251335820147,0.461007992519318,1.09456738917487,0.164183146503352,0.124904879788199,0.155159029969032,0.192075622798998,0.0873379957041499,0.059843527508286,0.0758649743863095,0.152533524089823,0.362937245778251,0.153045394088526,0.240327512025865,0.57418447418235,0.172707299307007,0.14064283425582,0.0984384011287953,0,0.657083205555693,0.191722878818729,0.227722713532347,0.284660297631693,0.367898497194952,0,0.279446825550123,0.246872728118837,0,0.40967172655988,0.0708586226664073,0.217171876601157,0.336571435054565,0.181012783451086,0.123237479191368,0.105828314895132,0.0631611013599686,0.167146276443253,0.177463903353138,0.109566414169736,0.175403285479545,0.0620493937158899,0.133119541559304,0,0.586434181210546
2016-03-16,0.126942047008039,0.294647409260785,0.241196674233391,0.160081313057595,0.170698705951335,0.43572001552467,0.177698603721675,0.222717594611161,0.204604815349264,0.682934245161702,0.554813117320949,0.468535176974436,1.08888786890143,0.165818244501115,0.125370415824118,0.114989174641835,0.195272184735713,0.0827895886328212,0.058927152697576,0.0865765916075621,0.150397457579676,0.33997795991847,0.224812166195908,0.250272431318285,0.614671354568102,0.13878348274804,0.13674194348673,0.100968165833968,0,0.637571057439371,0.207742801945571,0.239935656686416,0.294931814350447,0.384945351357034,0,0.279861732839139,0.260590530256888,0,0.388609739516463,0.0675283273903309,0.223258024209971,0.338972638352431,0.182326538331185,0.119669894045407,0.109226652575457,0.0607161709549421,0.167000308654449,0.175928748352342,0.119785419267716,0.178434354276923,0.0842027075873972,0.14484763668559,0,0.576806763257261
2016-03-17,0.127437443990824,0.287199693355126,0.233024775762538,0.161583826552028,0.16205735684143,0.382485690672196,0.225011438689466,0.221697610580806,0.201900249412564,0.677227502447617,0.56277769311509,0.469836986790229,1.08801375380885,0.161875866262769,0.130991176412985,0.0837191576629526,0.185659349574213,0.124047034112286,0.0696012818580432,0.111925347786699,0.149383428538867,0.339713753037431,0.230239686050836,0.21799410257179,0.604506530761439,0.151416200817782,0.112256200084755,0.104109695657559,0,0.635110848818924,0.208600351338104,0.243185075808175,0.287558158571898,0.425791526846211,0,0.314483777280024,0.269430885390234,0,0.393260530168964,0.0717591654023545,0.233878286020437,0.341584714863248,0.194327982152658,0.162267978733324,0.107905916301822,0.0637939266628402,0.177054065334861,0.185563043985317,0.119723116783987,0.196193414803793,0.0776429399494738,0.22072673492259,0,0.584193145516651
2016-03-18,0.119939818751565,0.295337998380423,0.240940935487904,0.184277889156135,0.139175108267954,0.133298422239837,0.206087633306516,0.14704410618165,0.129578071612522,0.667516702836643,0.568416255379183,0.435833867986322,1.0909898465421,0.139515780455433,0.0989122957648892,0.083503725407415,0.184624038483518,0.125362829462493,0.0784356954305036,0.114845755059008,0.156548934755413,0.324306551759991,0.27104162204284,0.194231238091197,0.566073010018625,0.145437815594737,0.112374915606787,0.108369021610724,0,0.72583748233178,0.206286008159091,0.246905872875518,0.313559802101116,0.423254988846283,0,0.27488022160132,0.270008160038607,0,0.443062773707694,0.118316403089793,0.178228823566921,0.325532849653967,0.191017464804588,0.162249313120122,0.105200222156377,0.0649205976032996,0.177295241078992,0.185544571431696,0.113409911855218,0.193835014418735,0.12784683584459,0.249528468354688,0,0.602224203535404
2016-03-21,0.100692340207023,0.24793546826447,0.23774440791422,0.178286694088943,0.120809929616926,0.137960350633991,0.207526952104972,0.145837375462486,0.119761104369041,0.76954180946026,0.542166682514384,0.430326375733104,1.02836236586597,0.147821851606658,0.133243696796669,0.0905788500681449,0.21963896131149,0.125737451992002,0.0730697148403323,0.113851298332633,0.14270600125651,0.317881858633001,0.232855606266452,0.187044806906892,0.476414464574005,0.120807163332517,0.118636930686707,0.100484197597834,0,0.576668013205587,0.207969713482345,0.215621982873145,0.267460392924187,0.326060644689993,0,0.203881651418246,0.280276358158152,0,0.378469981471431,0.12468197732274,0.126675120761043,0.189619079257898,0.128832604170859,0.12238769616119,0.0864015525459813,0.0650580484904982,0.16909964384417,0.1516120509916,0.0966932373187337,0.17077293122796,0.121856281383226,0.252635385922058,0,0.402038834927248
2016-03-22,0.0994893722446824,0.299240466664146,0.211137217209296,0.180147741821657,0.118321743637451,0.142975989537768,0.218797064818952,0.136071976757902,0.116321190856854,0.77748358221657,0.515165935756688,0.40909510916416,1.01360505642427,0.128458144035528,0.126084507168711,0.0922341420521448,0.239832521857756,0.131751484150933,0.0673115419547208,0.109054745775257,0.145119761476948,0.33736157713636,0.234197323130009,0.169637530133416,0.413316649770227,0.131445623165456,0.113498501054657,0.117359481926664,0,0.601689922940546,0.204744150119171,0.207897648223966,0.26650614544934,0.328935554191907,0,0.203736877799568,0.277531739510826,0,0.376389152622074,0.133153315999347,0.152386648787574,0.189042414967412,0.160505848523341,0.136798291347736,0.090445066607787,0.0662732585855254,0.177065141335,0.155853045508569,0.0964714302136318,0.171698773195886,0.123159458552863,0.251682621429824,0,0.409786834560828
2016-03-23,0.115703211869525,0.43461358044047,0.185713082490923,0.190744658386693,0.131186318975485,0.136560415888948,0.234686081016188,0.131174664055026,0.120783259746268,0.709188102692154,0.482831292685788,0.466263806036712,1.06552459494645,0.145482146711166,0.130678454524966,0.0917609856706712,0.220400960750382,0.122711695624215,0.0853914880810255,0.099195638303133,0.15169099151111,0.350338082310821,0.232875523518522,0.326673931557255,0.477824423202676,0.133715940756451,0.116342796189957,0.123287491790904,0,0.685403654518552,0.211252177364731,0.299583235525716,0.302038105021066,0.346886901482739,0,0.202425070739072,0.27866450107433,0,0.525356958393724,0.128002590582543,0.146435747743773,0.235893369633297,0.183940739672725,0.146406569592495,0.10547331436657,0.0662672586480676,0.182497218849268,0.165577323753473,0.107048779293435,0.17997785914443,0.128134735560354,0.250660578645449,0,0.585592144765043
2016-03-24,0.0745804833603172,0.441056831887073,0.161231962414155,0.174083712779442,0.135932309803224,0.158203222594167,0.245278406795161,0.100293120059384,0.0814641717173313,0.686844813431839,0.472969632272011,0.373740678873668,0.93276631649347,0.156212236385853,0.134857985007247,0.0956822988251129,0.215993693014424,0.1148307900589,0.0833046257206276,0.0994542278598156,0.13974166437929,0.239459791506574,0.231175150173827,0.305121521384012,0.470687385795358,0.124320377790001,0.0603346391301683,0.123966338585892,0,0.645990415937425,0.196617496632985,0.299061460585321,0.283160941318875,0.322550780964435,0,0.174646716398179,0.221425329007823,0,0.530201605179043,0.13531936911567,0.118743778423107,0.18860802974618,0.157246339837921,0.136213280970727,0.0681783042405938,0.0638940739410068,0.141833877066183,0.0953822523092057,0.079087547627731,0.156984032713596,0.128217149745787,0.221096585346851,0,0.508920689263279
